,RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
1572,50967,Benton,Arkansas,1573,,,,,,,,,,,,,,,,119600.0,126100.0,124100.0,130300.0,131900.0,136900.0,138400.0,147800.0,146300.0,139200.0,130300.0,127400.0,135200.0,132500.0,119900.0,110200.0,114500.0,146900.0,147600.0,140100.0,124300.0,126400.0,128900.0,120400.0,110000.0,107900.0,111200.0,117800.0,116500.0,104300.0,103700.0,111500.0,133000.0,137600.0,138300.0,128800.0,128200.0,130000.0,134400.0,139100.0,136500.0,134200.0,122800.0,129700.0,132800.0,142800.0,129600.0,130700.0,132600.0,139700.0,135500.0,132800.0,129100.0,130700.0,128800.0,128800.0,122800.0,129300.0,127200.0,125900.0,116200.0,122100.0,126700.0,126700.0,120600.0,120600.0,123400.0,141900.0,149200.0,149200.0,137000.0,132700.0,132700.0,125300.0,128200.0,126000.0,132200.0,126100.0,122600.0,119400.0,124500.0,130400.0,133200.0,130000.0,133300.0,134900.0,132900.0,136300.0,136200.0,143900.0,151100.0,151200.0,146500.0,133600.0,133800.0,137300.0,142200.0,141000.0,145600.0,146700.0,148400.0,140700.0,135900.0,139600.0,134100.0,139900,137500,144500,138800,139000,136400,136600,140000,143200,150000,144700,150900,146300,146000.0,139500.0,137600.0,146100.0,150700.0,161500.0,154000.0,157100.0,150600.0,157400.0,159500.0,158700.0
1573,21128,Wailuku,Hawaii,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314000.0,306100.0,336200.0,324200.0,350600.0,350000.0,357100.0,349300.0,396500.0,420200.0,371000.0,295800.0,264100.0,309600.0,346500.0,339400.0,343100.0,361200.0,393800.0,349700.0,397500.0,374100.0,423800.0,363900.0,401700.0,399700.0,375100.0,348300.0,348900.0,367800.0,355600.0,362700.0,356300.0,374100.0,360200.0,360800.0,373200.0,383300.0,405600.0,428700.0,445300.0,444600.0,425000.0,438400.0,439500.0,461500.0,444400.0,459800.0,469900.0,488600.0,501500.0,466400.0,470000.0,458000.0,483700.0,475300.0,493600.0,431700.0,477600.0,444000.0,483000.0,458000.0,462800.0,492400.0,477000.0,498000.0,503700.0,506300.0,524800.0,478600.0,487500.0,492600.0,531400.0,533500.0,531900.0,533400.0,482500.0,470900.0,493900.0,504400.0,509300.0,515500.0,590300,582600,570100,555600,560200,589700,591100,585200,586600,581900,572400,559000,555100,615000.0,605600.0,624100.0,587000.0,594800.0,570800.0,549400.0,557600.0,568700.0,623100.0,590400.0,
1574,34613,Wadsworth,Ohio,1575,131100.0,151100.0,142400.0,136900.0,113900.0,119300.0,125400.0,136000.0,136300.0,137300.0,124000.0,136900.0,132000.0,132400.0,110400.0,112800.0,129400.0,140700.0,138900.0,137200.0,125900.0,148200.0,147500.0,158700.0,137100.0,136100.0,123800.0,128900.0,131200.0,137900.0,139000.0,135500.0,147500.0,142100.0,134600.0,130500.0,134600.0,145300.0,133700.0,128600.0,119500.0,123900.0,122200.0,127400.0,134100.0,137900.0,153300.0,150900.0,153100.0,147400.0,151100.0,151300.0,137000.0,128900.0,131400.0,133900.0,137100.0,142500.0,148600.0,169900.0,161800.0,155900.0,128500.0,125800.0,124900.0,127200.0,128200.0,134700.0,139500.0,140900.0,137600.0,141400.0,143100.0,139600.0,135200.0,138200.0,150000.0,146900.0,139300.0,131800.0,150000.0,156000.0,151300.0,154200.0,153800.0,162700.0,147100.0,147800.0,148200.0,153100.0,164800.0,167500.0,158400.0,149400.0,146900.0,154700.0,152700.0,157400.0,158700.0,164700.0,167000.0,163700.0,165100.0,155100.0,155100.0,153300.0,152300.0,152000.0,137900.0,140900.0,142100.0,157200.0,158400.0,159500.0,164100.0,167200.0,171600.0,179300.0,183800.0,179200.0,173100,172400,175700,171300,168000,170200,166800,168100,167400,171100,181000,199600,206700,201400.0,194400.0,186800.0,179700.0,166200.0,165800.0,173000.0,187400.0,197000.0,198100.0,188900.0,181100.0
1575,13005,North Andover,Massachusetts,1576,344100.0,325900.0,386700.0,362800.0,378000.0,339800.0,371500.0,385300.0,399300.0,381000.0,343200.0,252000.0,240600.0,259300.0,305200.0,319300.0,325600.0,348800.0,344100.0,331600.0,307200.0,313300.0,310300.0,344100.0,350000.0,408600.0,384700.0,398600.0,375200.0,366300.0,358400.0,331700.0,341100.0,320600.0,373700.0,356900.0,347100.0,329100.0,367400.0,397100.0,357300.0,329500.0,325400.0,370600.0,364400.0,353400.0,344600.0,373400.0,355900.0,334300.0,339400.0,385200.0,383500.0,390200.0,388600.0,389700.0,378400.0,371800.0,339900.0,365900.0,372300.0,419700.0,394600.0,397000.0,394500.0,416900.0,413600.0,414900.0,389300.0,356200.0,345200.0,343700.0,334500.0,341000.0,335900.0,376100.0,353000.0,368300.0,356700.0,392900.0,352700.0,349800.0,338900.0,395900.0,399900.0,370400.0,366200.0,367900.0,410700.0,406000.0,402000.0,379600.0,363700.0,345800.0,351600.0,362500.0,398900.0,411000.0,406400.0,392800.0,381400.0,369600.0,380600.0,351100.0,344300.0,341100.0,391500.0,380500.0,389900.0,370900.0,382000.0,370200.0,385400.0,388300.0,384000.0,390700.0,430200.0,469100.0,455900.0,442200.0,378600,390000,410900,445100,444500,420000,430400,419000,446200,472500,441500,412500,393500,422000.0,441600.0,424000.0,400600.0,393300.0,400300.0,459400.0,469900.0,460600.0,520900.0,540900.0,545500.0
1576,50547,Wheat Ridge,Colorado,1577,177600.0,177800.0,192600.0,201800.0,210100.0,210400.0,210300.0,196500.0,184400.0,169000.0,153400.0,159800.0,168700.0,181300.0,178100.0,179200.0,189700.0,197600.0,195700.0,196900.0,202600.0,211100.0,199700.0,195400.0,184700.0,193700.0,190200.0,190400.0,179100.0,187800.0,196700.0,206900.0,203600.0,206300.0,206500.0,204600.0,184100.0,181800.0,180000.0,195600.0,192700.0,182500.0,182300.0,179000.0,192800.0,189400.0,191100.0,177700.0,176600.0,183400.0,209200.0,221000.0,224900.0,214300.0,214600.0,221500.0,219500.0,219400.0,219800.0,218800.0,214000.0,210000.0,222800.0,228400.0,231100.0,230500.0,241100.0,250200.0,255900.0,253600.0,254600.0,254400.0,261800.0,252700.0,245500.0,246000.0,250400.0,261100.0,259500.0,262000.0,265400.0,262400.0,261300.0,245700.0,245400.0,250500.0,260400.0,271900.0,283200.0,288100.0,294600.0,288500.0,291400.0,294400.0,306000.0,320300.0,316800.0,322600.0,338400.0,346200.0,344600.0,331900.0,336800.0,346600.0,351300.0,352500.0,343500.0,359000.0,366700.0,382900.0,367700.0,362300.0,361200.0,380300.0,378500.0,378300.0,370000.0,393500.0,393900.0,406900.0,411600,426800,430100,420000,419800,406800,393600,391500,395700,399400,402000,396300,425200,422700.0,426500.0,411900.0,411700.0,434500.0,436100.0,443900.0,431300.0,423100.0,437900.0,448000.0,465900.0
1577,396727,Greater Upper Marlboro,Maryland,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244200.0,246700.0,230000.0,227700.0,223700.0,222700.0,225800.0,231200.0,242100.0,230300.0,204200.0,205400.0,205100.0,203400.0,185400.0,200800.0,249800.0,245800.0,229800.0,186600.0,198200.0,182500.0,181900.0,179900.0,195900.0,196600.0,228600.0,222000.0,243800.0,247800.0,251000.0,223000.0,190600.0,189800.0,209800.0,219300.0,223500.0,230800.0,232500.0,219900.0,227600.0,225100.0,241800.0,213200.0,222200.0,236200.0,242400.0,242800.0,232300.0,237500.0,258200.0,270200.0,265400.0,233000.0,221500.0,253100.0,249600.0,260800.0,243800.0,254900.0,254900.0,267500.0,271800.0,276900.0,264500.0,270800.0,277100.0,282900.0,275500.0,264800.0,285200.0,284800.0,281500.0,242500.0,237800.0,239000.0,255000.0,268500.0,272900.0,278000.0,286700.0,291800.0,289300.0,285100.0,296200.0,298100.0,309700.0,303300.0,312600.0,301400.0,297600.0,311000,308200,304800,282500,277300,289500,289800,296900,280900,283000,289100,316400,317800,311200.0,303600.0,319300.0,334600.0,332300.0,341100.0,337000.0,330200.0,325600.0,335200.0,356400.0,385300.0
1578,29459,Tewksbury,Massachusetts,1579,313600.0,315700.0,302900.0,302500.0,303400.0,294400.0,293200.0,289300.0,286700.0,316400.0,320600.0,336100.0,297800.0,288500.0,268900.0,271600.0,263000.0,259700.0,269700.0,287400.0,295400.0,294000.0,283900.0,281900.0,271500.0,270900.0,277400.0,284200.0,276100.0,276600.0,258800.0,257300.0,250100.0,266500.0,281700.0,283500.0,269500.0,256500.0,261600.0,269600.0,269300.0,257100.0,270200.0,292100.0,290700.0,271400.0,244400.0,246100.0,244200.0,258000.0,265200.0,269600.0,279600.0,282400.0,296400.0,298800.0,299100.0,284900.0,256700.0,262900.0,275400.0,291000.0,270800.0,267100.0,262700.0,282100.0,289200.0,298500.0,302800.0,308300.0,311900.0,330400.0,327700.0,327600.0,306000.0,304300.0,304800.0,293800.0,295900.0,290100.0,299800.0,293600.0,288100.0,288500.0,276800.0,273300.0,279100.0,302600.0,326900.0,331400.0,332700.0,320900.0,313300.0,308600.0,322800.0,333800.0,322500.0,314100.0,323100.0,343400.0,343200.0,336400.0,334700.0,345400.0,352300.0,355200.0,352300.0,338100.0,337000.0,343400.0,351800.0,344600.0,344900.0,348000.0,360000.0,375900.0,380200.0,390900.0,371300.0,378400.0,399200,407700,404700,388100,388800,394700,386100,387900,387400,390900,397600,378200,378000,399900.0,414300.0,410900.0,389600.0,398400.0,409400.0,419200.0,422800.0,431600.0,404500.0,427300.0,418400.0
1579,42335,Ladson,South Carolina,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113400.0,107000.0,102900.0,99200.0,105700.0,108600.0,113200.0,111900.0,118900.0,122600.0,125400.0,125800.0,129000.0,127100.0,126800.0,129700.0,136700.0,135500.0,130700.0,129600.0,131600.0,133700.0,136600.0,130200.0,134800.0,134800.0,145600.0,148300.0,141900.0,139200.0,141300.0,146100.0,151400.0,146800.0,148200.0,149200.0,148300.0,152400.0,152300.0,155200.0,149400.0,155900.0,161100.0,164400.0,158400.0,151500.0,151700.0,153500.0,162200.0,168100.0,171900.0,169600.0,170200.0,173700.0,175600.0,174700.0,172800,175200,173400,178400,176200,183400,191600,192700,215700,211700,211700,190300,182200,180400.0,178300.0,181600.0,186700.0,188900.0,187100.0,186000.0,184600.0,186600.0,189000.0,192100.0,196700.0
1580,53676,Ocean Springs,Mississippi,1581,153900.0,156300.0,155400.0,161400.0,162500.0,158400.0,157000.0,152000.0,148900.0,146600.0,144600.0,148900.0,146700.0,152500.0,145500.0,141500.0,131500.0,137900.0,133700.0,144600.0,151200.0,158200.0,152200.0,145200.0,139400.0,136900.0,130400.0,127500.0,114500.0,106100.0,104100.0,118200.0,124100.0,128700.0,130100.0,126400.0,123100.0,110000.0,110800.0,109800.0,113400.0,107200.0,103300.0,99700.0,103500.0,103600.0,106000.0,105000.0,118500.0,117000.0,125200.0,105600.0,106700.0,101400.0,112400.0,114100.0,114500.0,118100.0,111800.0,104600.0,100900.0,108500.0,108000.0,109200.0,112600.0,119800.0,120800.0,116100.0,113600.0,110100.0,120800.0,125900.0,124800.0,120500.0,120800.0,120800.0,128300.0,133700.0,136000.0,128500.0,129600.0,134400.0,139400.0,136300.0,136300.0,135700.0,136800.0,139800.0,137900.0,134600.0,137000.0,143100.0,148500.0,153100.0,143600.0,139100.0,132100.0,134200.0,139000.0,134300.0,134200.0,129500.0,132100.0,135700.0,135500.0,139100.0,142400.0,152300.0,148600.0,150300.0,146600.0,148800.0,143300.0,139900.0,139400.0,147200.0,159000.0,151700.0,143200.0,134600.0,146000,149000,149400,152800,158400,163600,162000,162600,158700,160900,173400,179900,179500,165800.0,159100.0,157300.0,155600.0,161800.0,170200.0,176100.0,175200.0,173400.0,166900.0,178700.0,178000.0
1581,24372,Des Moines,Washington,1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199800.0,201800.0,207400.0,197300.0,184000.0,162100.0,157700.0,149100.0,161900.0,179200.0,198600.0,197000.0,180600.0,183500.0,176600.0,176200.0,163000.0,176100.0,177000.0,165300.0,168200.0,171500.0,191700.0,192700.0,194000.0,183200.0,171700.0,179500.0,205800.0,219900.0,227000.0,216600.0,221300.0,212000.0,209600.0,209900.0,219400.0,227300.0,231700.0,233000.0,230300.0,233000.0,239500.0,240100.0,248100.0,241000.0,249000.0,243400.0,255000.0,246600.0,256800.0,244600.0,255800.0,250900.0,265000.0,271700.0,273800.0,280800.0,277300.0,277900.0,277000.0,281500.0,289800.0,303200.0,315700.0,311700.0,310000.0,307500.0,315900.0,329100.0,340300.0,333700.0,292100.0,287200.0,294500.0,332900.0,345000.0,357000.0,340800.0,330300.0,328200.0,356800.0,370700.0,391300.0,390100.0,404700.0,399000,389500,365200,359800,361500,379400,378900,385600,381300,393700,391600,407500,376900,372900.0,360700.0,368600.0,370500.0,366400.0,379400.0,393200.0,395000.0,382700.0,400000.0,422200.0,447100.0
1582,25458,Laguna Hills,California,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410200.0,426700.0,418900.0,435200.0,426400.0,388300.0,356400.0,355200.0,380900.0,402400.0,399400.0,412100.0,429500.0,419100.0,451900.0,467100.0,444400.0,474600.0,399700.0,455600.0,454000.0,474800.0,497400.0,482600.0,573200.0,537700.0,564600.0,514400.0,478300.0,477300.0,471200.0,520800.0,516300.0,549000.0,541900.0,532500.0,515200.0,549700.0,512100.0,570900.0,552900.0,549500.0,549900.0,532400.0,578000.0,511800.0,519600.0,484900.0,487300.0,451400.0,508100.0,515300.0,595500.0,586700.0,629700.0,618000.0,575500.0,592200.0,581800.0,626400.0,633300.0,648600.0,659500.0,649300.0,629900.0,582200.0,504500.0,576600.0,599400.0,608300.0,561100.0,591400.0,638800.0,615100.0,597100.0,601000.0,617100.0,659200.0,698300.0,682800.0,653700.0,665700,668700,698300,642600,712200,676500,692300,653900,687200,683600,688600,702600,758400,795500.0,736800.0,675400.0,632300.0,663400.0,617600.0,644700.0,616200.0,678000.0,,,
1583,34636,Walnut,California,1584,580300.0,595700.0,567400.0,591900.0,586700.0,609400.0,568700.0,555500.0,563000.0,597900.0,602600.0,559100.0,518000.0,548100.0,578400.0,566000.0,554400.0,576800.0,626800.0,611100.0,578100.0,586000.0,582300.0,567100.0,526000.0,530900.0,550400.0,592300.0,629800.0,640000.0,616000.0,555200.0,543000.0,562900.0,630500.0,616000.0,620300.0,559700.0,595900.0,530800.0,549900.0,516800.0,549700.0,532400.0,541500.0,524100.0,544500.0,526100.0,512300.0,498200.0,530700.0,535200.0,569300.0,565300.0,599200.0,595500.0,628000.0,629300.0,641500.0,639600.0,662300.0,659500.0,634700.0,676200.0,726600.0,744300.0,703800.0,680100.0,698700.0,737700.0,708900.0,747000.0,723700.0,746200.0,741600.0,753600.0,768800.0,740000.0,762500.0,762800.0,732300.0,689900.0,669300.0,679400.0,687600.0,711500.0,733600.0,760500.0,751900.0,768100.0,738900.0,757500.0,771700.0,774700.0,841400.0,854100.0,888500.0,810900.0,760800.0,706700.0,710300.0,747400.0,808800.0,804000.0,787300.0,737700.0,731300.0,698500.0,683300.0,693300.0,729800.0,726300.0,692100.0,658700.0,679900.0,730100.0,747600.0,770800.0,784200.0,788600.0,795700,815900,820200,811400,783000,780300,768300,736100,730800,745600,768400,747100,731500,782400.0,804500.0,810800.0,776200.0,816800.0,897700.0,846300.0,814100.0,791200.0,849700.0,869200.0,
1584,49477,Madison Heights,Michigan,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72700.0,75500.0,77700.0,76900.0,76500.0,75800.0,76400.0,76400.0,77400.0,76800.0,75800.0,76600.0,79800.0,90700.0,91600.0,96500.0,95400.0,100500.0,100400.0,98000.0,98700.0,98100.0,105100.0,107500.0,105000.0,101600.0,99700.0,98900.0,95700.0,100100.0,104400.0,109100.0,109100.0,111800.0,118100.0,121900.0,122000.0,116000.0,115400.0,114600.0,118800.0,117500.0,125200.0,127200.0,124200.0,124700.0,127900,131700,130000,128400,127900,128500,129300,129800,129200,130000,129100,129800,129700,136400.0,139800.0,134800.0,136300.0,137200.0,143300.0,144900.0,141200.0,136900.0,134500.0,142300.0,150600.0
1585,33039,Needham,Massachusetts,1586,669900.0,669100.0,643200.0,601400.0,574100.0,593400.0,619400.0,646100.0,627800.0,619600.0,623200.0,604900.0,641000.0,623300.0,624400.0,587200.0,574000.0,600100.0,603500.0,644500.0,651500.0,657400.0,645300.0,697900.0,714300.0,721000.0,667800.0,638400.0,616500.0,613800.0,619400.0,610500.0,600100.0,615600.0,631100.0,678300.0,678500.0,675400.0,635800.0,621900.0,644400.0,637300.0,646600.0,638000.0,596600.0,612900.0,557800.0,600000.0,583800.0,622000.0,645100.0,635200.0,613500.0,600600.0,619700.0,666200.0,636800.0,622100.0,585700.0,602300.0,609400.0,639700.0,663000.0,684500.0,689600.0,716200.0,721400.0,739000.0,681300.0,696100.0,693500.0,789300.0,844400.0,854700.0,807100.0,758500.0,750400.0,741300.0,700600.0,706100.0,732200.0,821600.0,858100.0,949200.0,882900.0,837200.0,711000.0,691200.0,705000.0,754200.0,791100.0,799700.0,806000.0,799600.0,800200.0,772800.0,782400.0,767400.0,784800.0,776100.0,819200.0,790300.0,801200.0,795400.0,783800.0,822200.0,799600.0,862000.0,839700.0,852700.0,882700.0,888800.0,900900.0,893700.0,911800.0,885000.0,851700.0,813600.0,833500.0,844100.0,867800,887100,897700,896500,862700,846900,844000,854800,854500,851300,899000,917400,1011200,1048600.0,1039500.0,978900.0,955400.0,996300.0,979800.0,944000.0,877700.0,850200.0,849000.0,920000.0,1009200.0
1586,32157,Inverness,Florida,1587,113700.0,110000.0,103900.0,105200.0,100400.0,99600.0,99200.0,98000.0,103500.0,105900.0,106400.0,94400.0,86100.0,85200.0,86600.0,84700.0,82400.0,85800.0,88700.0,91100.0,87300.0,85100.0,87600.0,88400.0,88000.0,85000.0,85700.0,84500.0,75100.0,67400.0,66200.0,72400.0,79300.0,76700.0,68200.0,67100.0,70700.0,72600.0,69800.0,67500.0,63700.0,63600.0,63400.0,68500.0,70600.0,72800.0,74700.0,72900.0,72700.0,70800.0,69500.0,68600.0,68700.0,68700.0,68800.0,66000.0,66400.0,71900.0,75200.0,74700.0,69800.0,70900.0,72500.0,72100.0,73200.0,69900.0,68600.0,66000.0,73300.0,76200.0,76300.0,70700.0,70000.0,72900.0,74100.0,74400.0,76000.0,80600.0,83100.0,81200.0,77600.0,79100.0,81700.0,83200.0,82400.0,81000.0,79400.0,77500.0,78100.0,82900.0,83800.0,88100.0,86300.0,87700.0,86000.0,97300.0,98000.0,99200.0,91900.0,94800.0,94100.0,91100.0,94000.0,94100.0,96900.0,94200.0,96700.0,101200.0,104100.0,104600.0,104800.0,108000.0,110300.0,111200.0,111800.0,117000.0,121200.0,121300.0,122000.0,121700.0,122800,120800,120900,122700,124100,125300,125600,127600,130100,130200,130300,130300,127100,128800.0,126800.0,131300.0,127300.0,127300.0,130100.0,132300.0,135800.0,138300.0,148400.0,153000.0,150800.0
1587,51723,Dodge City,Kansas,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500.0,114000.0,107300.0,108200.0,97200.0,93800.0,97100.0,99100.0,108500.0,120200.0,118300.0,123200.0,125500.0,132800.0,132000.0,141000.0,142500.0,155800.0,142800.0,142700.0,141000.0,136300.0,130800.0,117800.0,121200.0,127000.0,135000.0,134600.0,121900.0,123000.0,116500.0,144600.0,140400.0,135300.0,117200.0,114200.0,130300.0,138400.0,151100.0,145400.0,144300.0,135300.0,130000.0,130200,128300,137800,138500,146000,148200,155200,155200,154300,145200,139100,129300,130000,134000.0,143000.0,146300.0,138800.0,146100.0,147100.0,150700.0,141100.0,133400.0,126000.0,119700.0,122800.0
1588,12568,Marion,North Carolina,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102700.0,94500.0,89000.0,90100.0,96300.0,96500.0,96100.0,89400.0,95200,90800,108200,126200,119000,112400,105900,114000,111000,114700,119900,134200,123700,120400.0,116700.0,95800.0,99300.0,100500.0,111900.0,121600.0,130400.0,147900.0,114600.0,94500.0,97200.0
1589,46076,Kyle,Texas,1590,136000.0,137000.0,136200.0,136800.0,136600.0,138100.0,138900.0,139900.0,140700.0,137200.0,135600.0,135000.0,140700.0,143200.0,142100.0,138800.0,135900.0,136600.0,135500.0,138800.0,137600.0,140400.0,137100.0,139000.0,138500.0,138800.0,135300.0,132400.0,129900.0,127700.0,131900.0,134100.0,137600.0,135600.0,129800.0,127300.0,128200.0,130200.0,133100.0,131000.0,129600.0,125900.0,127400.0,131800.0,138800.0,136000.0,133300.0,126100.0,125900.0,127200.0,132300.0,131600.0,136100.0,134900.0,136400.0,133200.0,128600.0,130600.0,130600.0,130900.0,133100.0,136400.0,142500.0,143300.0,141900.0,142900.0,145100.0,150500.0,152100.0,150600.0,149700.0,151000.0,152800.0,156600.0,158400.0,158800.0,157400.0,159200.0,160900.0,163300.0,163600.0,165400.0,168400.0,170400.0,173000.0,169500.0,171000.0,174000.0,177900.0,180100.0,177700.0,177300.0,177300.0,183000.0,184600.0,189400.0,188200.0,189200.0,187500.0,189400.0,193300.0,194700.0,195500.0,194400.0,196300.0,197200.0,199000.0,200500.0,199900.0,202200.0,200800.0,199600.0,194300.0,195900.0,200800.0,205800.0,205500.0,205800.0,209700.0,210400.0,210200,208100,210300,210800,211900,210000,210100,210800,213800,214200,213200,210400,209000,209200.0,210700.0,212500.0,212300.0,215600.0,217100.0,222200.0,221300.0,222400.0,219900.0,221300.0,223500.0
1590,55683,Fremont,Ohio,1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79800.0,82500.0,81800.0,83800.0,82500.0,86400.0,89600.0,87500.0,95300.0,96400.0,95900.0,85200.0,79800.0,73600.0,74800.0,76700.0,82000.0,78500.0,79900.0,86400.0,94800.0,95600.0,91900.0,93000.0,98800.0,99200.0,102300.0,133000.0,124900.0,122200.0,94500,100100,100400,93500,98700,94700,96400,96300,116900,116900,116100,102200,100800,100200.0,93500.0,111400.0,107600.0,106500.0,91400.0,99800.0,114200.0,103300.0,105900.0,91000.0,
1591,13549,Rochester,New Hampshire,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163100.0,149800.0,140400.0,131800.0,139200.0,148600.0,157500.0,151300.0,155100.0,143700.0,144000.0,152200.0,159600.0,169100.0,160400.0,163900.0,150600.0,149800.0,149000.0,159800.0,161100.0,161300.0,159500.0,150600.0,147800.0,144700.0,165700.0,176800.0,178500.0,160700.0,163400.0,167100.0,174100.0,173700.0,179600.0,188900.0,182600.0,174400.0,168800.0,167600.0,175100.0,184200.0,182100.0,171900.0,169700.0,175400.0,185700.0,177400.0,187000.0,193600.0,204300.0,196600.0,192900.0,186100.0,187300.0,191800.0,194700,213300,199500,204100,185900,202000,195300,201600,202600,217900,210600,205800,206900,217300.0,215900.0,210300.0,212400.0,218200.0,211300.0,207600.0,215400.0,235300.0,225900.0,226500.0,200100.0
1592,7765,Warrenton,Virginia,1593,367600.0,342200.0,349700.0,327900.0,329200.0,323000.0,295900.0,285900.0,277100.0,275000.0,272300.0,260100.0,265600.0,242300.0,247200.0,241500.0,274300.0,290300.0,307600.0,279600.0,256500.0,239400.0,275300.0,262800.0,283700.0,260900.0,271800.0,265700.0,272700.0,282900.0,294000.0,285400.0,312800.0,287900.0,292000.0,253000.0,263400.0,286000.0,291400.0,305100.0,271100.0,277600.0,278200.0,272400.0,270900.0,266600.0,290000.0,289600.0,293400.0,277300.0,279700.0,270500.0,286600.0,291000.0,313900.0,314700.0,326400.0,346300.0,355500.0,346300.0,338300.0,326200.0,339800.0,322400.0,337300.0,337700.0,341900.0,349100.0,367600.0,358500.0,341600.0,317400.0,320900.0,336000.0,337100.0,344000.0,343100.0,344600.0,342900.0,341800.0,361200.0,371900.0,383700.0,359700.0,371100.0,364800.0,381900.0,361800.0,354400.0,354200.0,359300.0,356100.0,347600.0,343800.0,349700.0,364300.0,343900.0,344900.0,342900.0,374100.0,363800.0,355700.0,355600.0,379600.0,389500.0,386100.0,377900.0,384100.0,378100.0,385400.0,380900.0,391300.0,383600.0,388600.0,376900.0,376400.0,367100.0,374500.0,388900.0,402800.0,405600,392300,387000,380300,390200,396000,403500,393200,382100,390100,377800,378800,380100,414900.0,445900.0,449200.0,441700.0,438100.0,455700.0,467200.0,453800.0,451500.0,448500.0,439400.0,440900.0
1593,17818,Drexel Hill,Pennsylvania,1594,,,,,,,,,,,,,,,,,,,,,,,,,,,176700.0,168900.0,166600.0,174400.0,181400.0,180200.0,171600.0,160500.0,163600.0,156600.0,168600.0,165000.0,172400.0,164800.0,179900.0,170600.0,156300.0,138100.0,140700.0,134800.0,134700.0,135600.0,165900.0,170900.0,179200.0,158400.0,147200.0,125600.0,126900.0,142700.0,151900.0,162800.0,156800.0,173100.0,172400.0,170000.0,156200.0,151300.0,156800.0,157100.0,155700.0,150700.0,147900.0,144300.0,148000.0,165700.0,159400.0,158800.0,134800.0,132400.0,128700.0,136500.0,143100.0,145300.0,129300.0,127800.0,113400.0,131200.0,129900.0,132800.0,128900.0,130600.0,139600.0,141800.0,136800.0,135700.0,133800.0,139200.0,129300.0,128800.0,129900.0,141000.0,143400.0,141800.0,139100.0,132000.0,132500.0,131800.0,135800.0,132400.0,134800.0,138300.0,143900.0,144100.0,145300.0,144200.0,144600.0,144600.0,143500.0,148000.0,147500.0,137400.0,135500.0,131900.0,143000,142400,159800,160900,161100,150500,153900,149200,155400,159400,166200,161200,165400,173300.0,172400.0,164700.0,155400.0,163000.0,169100.0,170300.0,160700.0,159800.0,158400.0,178600.0,183300.0
